Camera Get Data Success
-43, -39, -39, -38, -35, -35, -33, -31, -28, -27, -27, -23, -20, -20, -16, -14, -11, -11, -12,  -9,  -7,  -8,  -6,  -6,  -4,  -2,  -1,  -4,  -3,  -4,  -2,  -5,  -2, -25, -58, -59, -47, -44, -37, -35, -37, -29, -24, -25, -28, -29, -32, -29, -31, -39, -39, -40, -34, -37, -35, -34, -35, -33, -37, -13, -13, -13, -13, -15, -16, -17, -20, -18, -23, -22, -26, -25, -30, -32, -33, -34, -40, -40, -41, -43
-41, -42, -40, -38, -38, -34, -31, -30, -30, -26, -25, -23, -18, -19, -16, -13, -12, -13, -11,  -7, -10,  -8,  -5,  -5,  -4,  -4,  -4,  -4,  -4,  -4,  -3,  -5,  -5,  -1,  -3, -22, -51, -55, -49, -43, -39, -34, -29, -32, -32, -31, -34, -35, -34, -37, -42, -39, -39, -40, -36, -38, -36, -37, -36, -39, -14, -15, -15, -15, -16, -17, -19, -22, -23, -24, -25, -28, -29, -31, -33, -33, -39, -40, -41, -43
-43, -40, -40, -39, -34, -33, -33, -29, -27, -24, -23, -21, -19, -19, -18, -16, -15, -10, -10,  -9,  -9,  -6, -18, -38, -40, -40, -39, -38, -32, -18,  -7,  -4,  -6,  -4,  -2,  -2,   1,   4,   1, -42, -34, -33, -33, -34, -31, -33, -30, -38, -38, -36, -43, -43, -40, -35, -38, -36, -36, -38, -43, -45, -40, -16, -16, -16, -20, -20, -19, -22, -21, -24, -26, -28, -30, -30, -33, -34, -38, -40, -43, -42
-42, -41, -43, -36, -36, -33, -32, -34, -30, -24, -22, -22, -19, -18, -17, -16, -14, -12, -11, -10,  -7,  -8, -39, -46, -46, -49, -45, -44, -39, -37, -35, -34, -33, -39, -34, -18,  -3,  -1,   0,   0, -33, -33, -37, -33, -31, -34, -36, -37, -34, -38, -39, -42, -41, -46, -41, -39, -41, -39, -39, -44, -46, -44, -44, -47, -38, -30, -26, -25, -29, -26, -29, -29, -31, -33, -35, -39, -38, -39, -42, -46
-40, -42, -39, -38, -34, -32, -32, -28, -25, -25, -24, -21, -20, -17, -17, -14, -16, -14, -10,  -8,  -6,  -7, -53, -59, -60, -60, -57, -57, -53, -46, -43, -41, -46, -38, -34, -31, -30, -29, -28, -26, -28, -27, -28, -27, -30, -37, -37, -45, -34, -36, -36, -44, -46, -44, -46, -43, -42, -45, -39, -44, -37, -49, -44, -46, -50, -48, -49, -49, -52, -54, -62, -60, -63, -64, -65, -66, -71, -69, -74, -77
-42, -41, -39, -36, -35, -32, -31, -28, -28, -26, -23, -21, -19, -18, -17, -16, -13, -13, -10,  -9,  -8,  -7,  -7,  -7,  -6, -10, -25, -42, -54, -55, -57, -53, -57, -47, -41, -41, -38, -34, -34, -32, -29, -24, -26, -25, -25, -29, -35, -35, -37, -39, -39, -41, -49, -46, -50, -53, -48, -44, -46, -39, -41, -46, -46, -46, -47, -52, -50, -49, -56, -53, -55, -58, -62, -62, -65, -67, -66, -73, -74, -75
-44, -41, -37, -36, -36, -33, -30, -29, -27, -25, -24, -21, -20, -19, -16, -15, -13, -12, -12, -12,  -9,  -6,  -8,  -6,  -5,  -7,  -7,  -6,  -5,  -8, -10, -12, -50, -57, -57, -53, -52, -51, -47, -31, -30, -27, -29, -29, -27, -27, -32, -34, -34, -41, -37, -40, -45, -47, -49, -50, -48, -48, -45, -46, -44, -45, -44, -50, -44, -46, -48, -51, -53, -54, -59, -58, -60, -63, -64, -67, -65, -69, -70, -73
-44, -41, -41, -37, -35, -32, -32, -28, -27, -26, -23, -21, -20, -19, -17, -16, -16, -13, -14, -12, -13, -12, -10, -10, -11, -10, -10,  -8, -10, -10, -13, -16, -18, -21, -21, -20, -19, -20, -27, -33, -27, -27, -27, -27, -30, -27, -29, -28, -33, -38, -37, -35, -41, -44, -47, -51, -52, -49, -51, -51, -49, -47, -52, -53, -49, -46, -46, -46, -47, -54, -54, -60, -56, -59, -64, -64, -65, -64, -71, -70
-45, -41, -38, -36, -34, -33, -32, -29, -27, -25, -24, -23, -20, -20, -19, -18, -17, -18, -16, -14, -11, -14, -11, -13, -37, -35, -39, -38, -38, -35, -31, -28, -29, -30, -33, -29, -27, -27, -29, -28, -25, -25, -25, -25, -22, -20, -22, -28, -29, -31, -35, -36, -38, -37, -39, -45, -49, -49, -52, -53, -52, -51, -52, -55, -53, -53, -55, -49, -51, -54, -52, -52, -58, -56, -59, -60, -66, -67, -65, -68
-49, -41, -38, -37, -35, -33, -31, -28, -26, -27, -23, -23, -21, -19, -20, -19, -19, -16, -15, -14, -13, -11, -11, -39, -43, -43, -41, -45, -39, -40, -35, -34, -38, -44, -40, -32, -27, -29, -27, -29, -25, -25, -20, -23, -22, -23, -23, -23, -26, -26, -29, -31, -32, -33, -34, -36, -40, -40, -45, -49, -53, -57, -64, -61, -59, -58, -55, -53, -53, -51, -52, -53, -54, -57, -60, -62, -64, -64, -65, -67
-42, -41, -40, -38, -35, -32, -32, -30, -29, -26, -24, -23, -21, -21, -18, -17, -16, -16, -14, -13, -11, -10, -11, -17, -57, -62, -62, -55, -57, -52, -47, -47, -48, -46, -48, -41, -41, -41, -44, -44, -35, -28, -26, -26, -27, -23, -22, -23, -26, -29, -30, -27, -30, -33, -34, -37, -38, -37, -44, -53, -56, -55, -62, -66, -62, -60, -62, -61, -55, -57, -58, -59, -59, -58, -62, -62, -66, -70, -66, -71
-44, -44, -41, -37, -37, -34, -33, -29, -28, -26, -24, -23, -21, -20, -18, -18, -16, -15, -15, -13, -11, -12,  -9, -11, -12, -10, -13, -14, -17, -20, -18, -22, -23, -32, -47, -50, -46, -37, -37, -49, -44, -31, -26, -26, -27, -27, -26, -25, -28, -28, -28, -29, -32, -34, -36, -40, -37, -39, -44, -49, -56, -57, -64, -63, -62, -62, -64, -63, -62, -61, -61, -64, -62, -64, -65, -67, -68, -70, -71, -68
-42, -40, -41, -38, -34, -32, -32, -30, -28, -27, -24, -24, -21, -21, -19, -20, -19, -17, -15, -13, -14, -13, -12, -11, -11, -11, -10, -15, -17, -18, -21, -22, -25, -28, -30, -31, -34, -35, -33, -38, -38, -29, -25, -25, -28, -25, -27, -24, -27, -26, -28, -31, -32, -35, -43, -42, -48, -50, -49, -56, -61, -63, -63, -68, -67, -64, -70, -67, -64, -66, -66, -66, -68, -68, -68, -70, -73, -72, -72, -76
-45, -41, -40, -37, -37, -35, -33, -29, -28, -26, -25, -24, -23, -21, -20, -20, -19, -16, -16, -14, -14, -14, -14, -15, -13, -10, -11, -17, -19, -24, -24, -26, -27, -27, -29, -34, -36, -31, -29, -24, -24, -33, -29, -27, -27, -25, -28, -27, -32, -31, -30, -34, -38, -42, -47, -49, -56, -63, -60, -62, -72, -71, -70, -63, -68, -69, -70, -71, -72, -72, -70, -69, -71, -73, -73, -75, -76, -76, -78, -79
-46, -41, -40, -37, -36, -35, -31, -32, -31, -27, -25, -25, -26, -22, -22, -22, -17, -19, -17, -16, -13, -13, -12, -11, -12, -11, -11, -13, -16, -20, -21, -23, -23, -29, -35, -30, -31, -32, -30, -27, -31, -36, -40, -35, -34, -35, -38, -37, -37, -42, -42, -46, -46, -51, -55, -59, -60, -66, -75, -77, -78, -81, -79, -73, -75, -74, -76, -73, -75, -76, -74, -71, -75, -75, -77, -79, -78, -80, -81, -79
-48, -44, -46, -38, -37, -35, -32, -32, -29, -30, -28, -26, -24, -24, -22, -21, -19, -19, -16, -15, -13, -12, -11, -11, -11, -12, -10, -11, -15, -27, -34, -33, -35, -34, -32, -33, -35, -42, -43, -46, -51, -57, -59, -46, -52, -51, -49, -52, -58, -56, -59, -59, -65, -65, -69, -72, -71, -52, -44, -41, -39, -36, -37, -37, -34, -39, -73, -78, -78, -82, -78, -81, -82, -82, -84, -81, -81, -82, -84, -83
-47, -42, -41, -38, -39, -36, -33, -33, -29, -29, -29, -27, -26, -24, -20, -23, -19, -18, -17, -16, -15, -17, -15, -14, -12, -12, -11, -14, -18, -40, -43, -47, -47, -50, -55, -51, -58, -59, -46, -43, -44, -42, -46, -45, -46, -48, -56, -60, -60, -64, -67, -66, -65, -57, -46, -40, -43, -43, -41, -42, -42, -41, -40, -36, -40, -35, -37, -37, -37, -39, -62, -80, -82, -83, -85, -88, -86, -86, -88, -88
-44, -43, -41, -41, -39, -36, -36, -33, -31, -28, -26, -27, -26, -23, -20, -20, -19, -17, -17, -15, -15, -16, -15, -14, -14, -11, -12, -14, -19, -27, -59, -59, -55, -40, -35, -37, -38, -38, -44, -40, -41, -43, -47, -47, -43, -45, -49, -47, -46, -47, -46, -44, -47, -44, -45, -41, -39, -42, -44, -44, -42, -43, -43, -42, -39, -40, -40, -38, -38, -39, -40, -39, -42, -44, -51, -77, -88, -89, -89, -90
-48, -43, -43, -42, -37, -37, -36, -32, -32, -29, -30, -27, -25, -25, -20, -23, -22, -21, -20, -18, -14, -15, -15, -15, -13, -13, -11, -13, -17, -24, -30, -31, -31, -32, -31, -35, -33, -35, -34, -34, -34, -37, -37, -42, -43, -46, -47, -44, -47, -46, -46, -45, -44, -44, -43, -44, -42, -40, -44, -43, -41, -44, -42, -43, -45, -44, -43, -43, -42, -44, -43, -44, -42, -45, -49, -50, -52, -54, -59, -63
-47, -46, -45, -43, -38, -39, -35, -33, -31, -32, -26, -29, -25, -27, -24, -23, -22, -21, -20, -18, -18, -15, -13, -13, -13, -12, -11, -12, -14, -20, -26, -26, -27, -26, -27, -25, -27, -30, -30, -34, -34, -34, -39, -39, -42, -41, -43, -42, -44, -44, -43, -44, -44, -42, -43, -43, -40, -43, -42, -44, -44, -41, -46, -44, -47, -50, -47, -45, -46, -45, -46, -43, -46, -47, -50, -52, -51, -56, -59, -60
-50, -47, -45, -40, -39, -39, -35, -37, -34, -33, -32, -30, -26, -27, -27, -25, -22, -21, -20, -17, -16, -13, -14, -14, -13, -12, -13, -13, -15, -18, -22, -25, -24, -24, -25, -25, -26, -28, -29, -34, -34, -36, -37, -40, -41, -42, -44, -43, -43, -45, -44, -44, -42, -44, -41, -43, -45, -42, -46, -45, -44, -44, -43, -46, -46, -48, -49, -50, -51, -50, -49, -51, -51, -51, -53, -54, -55, -58, -59, -62
-49, -47, -44, -44, -44, -39, -37, -36, -36, -34, -30, -28, -29, -26, -26, -23, -23, -17, -20, -18, -17, -16, -17, -13, -16, -14, -14, -13, -16, -16, -19, -22, -24, -24, -26, -28, -27, -30, -33, -36, -37, -37, -41, -40, -41, -43, -41, -42, -44, -43, -42, -45, -45, -41, -46, -44, -43, -45, -46, -44, -46, -47, -44, -48, -46, -48, -49, -51, -52, -52, -54, -53, -54, -56, -53, -60, -58, -57, -63, -64
-51, -47, -50, -44, -44, -42, -39, -38, -35, -32, -31, -30, -27, -25, -26, -23, -22, -20, -19, -16, -19, -17, -17, -16, -17, -17, -13, -12, -14, -16, -15, -19, -22, -25, -25, -28, -31, -30, -33, -34, -35, -36, -34, -36, -38, -40, -41, -44, -44, -42, -43, -43, -44, -43, -45, -44, -45, -45, -46, -47, -46, -49, -46, -46, -49, -48, -51, -48, -49, -51, -55, -56, -57, -60, -60, -61, -62, -62, -61, -64
-50, -51, -46, -44, -44, -41, -41, -38, -36, -33, -34, -31, -29, -24, -25, -21, -22, -22, -19, -21, -21, -20, -21, -18, -16, -14, -14, -13, -13, -14, -14, -13, -19, -20, -28, -26, -28, -26, -29, -29, -29, -30, -28, -28, -33, -34, -35, -40, -40, -40, -42, -41, -44, -44, -43, -43, -41, -45, -43, -43, -46, -45, -48, -47, -48, -48, -51, -49, -52, -53, -55, -57, -60, -62, -65, -63, -66, -65, -67, -66
-50, -53, -49, -47, -45, -43, -40, -39, -37, -37, -33, -32, -28, -25, -28, -24, -24, -22, -23, -22, -23, -22, -19, -17, -17, -14, -14, -14, -13, -14, -11, -13, -14, -19, -22, -24, -25, -24, -24, -25, -23, -26, -25, -25, -27, -30, -33, -34, -36, -37, -38, -39, -40, -43, -41, -41, -38, -39, -43, -44, -41, -44, -43, -46, -49, -51, -51, -55, -56, -54, -56, -59, -58, -64, -64, -68, -63, -68, -70, -71
-49, -47, -50, -47, -47, -43, -41, -39, -38, -36, -35, -31, -33, -28, -27, -27, -26, -26, -23, -24, -23, -21, -20, -16, -16, -17, -12, -14, -12, -13, -14, -14, -13, -15, -17, -22, -22, -21, -21, -22, -22, -22, -21, -24, -23, -26, -27, -32, -32, -35, -35, -37, -40, -37, -39, -38, -36, -38, -38, -39, -40, -40, -45, -45, -48, -51, -53, -52, -54, -56, -58, -59, -61, -64, -66, -66, -70, -68, -69, -70
-51, -49, -52, -48, -49, -45, -44, -42, -39, -38, -35, -33, -32, -32, -29, -27, -27, -24, -26, -22, -21, -21, -17, -16, -17, -17, -14, -14, -14, -15, -14, -12, -13, -15, -18, -19, -20, -20, -18, -19, -19, -21, -21, -23, -22, -24, -24, -27, -30, -32, -33, -34, -34, -35, -37, -37, -37, -38, -38, -38, -39, -39, -41, -43, -42, -48, -50, -51, -55, -58, -56, -57, -61, -64, -66, -67, -70, -70, -70, -73
-52, -53, -51, -50, -46, -46, -43, -43, -39, -39, -37, -36, -34, -32, -30, -26, -27, -26, -24, -23, -21, -20, -19, -17, -18, -16, -19, -16, -17, -15, -14, -11, -14, -15, -17, -18, -16, -18, -17, -18, -17, -18, -17, -21, -20, -21, -22, -23, -26, -27, -29, -31, -33, -34, -34, -34, -35, -35, -38, -36, -37, -37, -39, -41, -41, -46, -48, -53, -53, -55, -57, -61, -62, -62, -64, -68, -70, -70, -73, -73
-56, -53, -50, -52, -46, -46, -44, -45, -41, -40, -38, -35, -36, -34, -33, -29, -28, -27, -26, -23, -22, -21, -19, -18, -17, -17, -17, -16, -15, -14, -14, -14, -15, -12, -15, -14, -14, -16, -16, -16, -15, -17, -19, -19, -20, -20, -22, -23, -26, -27, -29, -30, -32, -34, -33, -35, -37, -36, -36, -34, -37, -37, -39, -37, -41, -43, -46, -49, -53, -54, -59, -59, -65, -64, -66, -68, -68, -72, -72, -74
-53, -54, -54, -50, -52, -49, -47, -47, -43, -41, -40, -37, -36, -35, -34, -30, -30, -28, -26, -25, -23, -24, -23, -21, -17, -17, -19, -19, -17, -17, -17, -16, -14, -13, -15, -15, -14, -16, -15, -17, -16, -14, -18, -19, -20, -22, -22, -23, -23, -25, -28, -31, -30, -31, -34, -33, -34, -34, -35, -34, -35, -35, -39, -38, -41, -44, -45, -48, -51, -56, -54, -58, -60, -66, -70, -69, -70, -70, -72, -74
-55, -52, -55, -54, -50, -50, -43, -49, -42, -43, -41, -39, -37, -35, -32, -34, -32, -28, -28, -26, -26, -25, -22, -22, -22, -22, -20, -18, -20, -16, -16, -17, -17, -16, -15, -15, -14, -15, -17, -17, -18, -19, -20, -20, -23, -22, -23, -24, -23, -24, -28, -27, -28, -29, -31, -32, -34, -36, -33, -33, -35, -38, -38, -39, -43, -40, -44, -46, -50, -53, -56, -59, -59, -66, -64, -66, -69, -72, -73, -74
-57, -59, -57, -56, -55, -49, -49, -47, -44, -45, -45, -41, -37, -37, -34, -33, -33, -30, -29, -30, -26, -25, -25, -26, -21, -22, -22, -21, -19, -20, -21, -16, -18, -18, -17, -17, -18, -17, -16, -17, -19, -18, -18, -21, -23, -23, -24, -25, -25, -26, -27, -29, -30, -34, -31, -33, -33, -34, -36, -35, -37, -37, -39, -39, -39, -41, -43, -48, -49, -53, -55, -58, -63, -63, -70, -68, -72, -71, -74, -74
-57, -58, -52, -55, -55, -52, -52, -50, -46, -46, -44, -42, -40, -40, -37, -34, -36, -33, -31, -30, -28, -27, -27, -26, -25, -25, -23, -23, -21, -21, -19, -20, -19, -18, -19, -18, -17, -17, -20, -18, -21, -19, -22, -23, -24, -24, -25, -25, -26, -29, -30, -30, -32, -33, -36, -34, -34, -36, -36, -38, -39, -39, -40, -40, -45, -41, -41, -46, -48, -52, -56, -58, -62, -62, -65, -66, -70, -71, -72, -73
-55, -55, -56, -56, -54, -56, -54, -52, -49, -45, -46, -48, -45, -39, -38, -37, -37, -36, -33, -31, -31, -32, -30, -29, -27, -27, -25, -25, -21, -24, -22, -22, -20, -21, -20, -18, -20, -19, -19, -22, -23, -22, -23, -24, -25, -27, -25, -27, -29, -29, -33, -31, -34, -32, -35, -34, -38, -36, -39, -38, -37, -40, -41, -40, -43, -44, -48, -45, -50, -51, -54, -58, -60, -59, -66, -69, -70, -73, -72, -70
-61, -61, -58, -55, -60, -57, -53, -52, -51, -49, -47, -47, -44, -40, -43, -39, -38, -37, -35, -34, -33, -32, -31, -29, -29, -28, -26, -26, -24, -24, -23, -23, -21, -21, -21, -23, -21, -21, -22, -22, -23, -24, -26, -27, -25, -28, -27, -28, -31, -30, -33, -33, -34, -35, -38, -37, -41, -37, -41, -40, -41, -42, -42, -45, -43, -48, -47, -46, -50, -51, -56, -56, -58, -64, -67, -65, -69, -70, -72, -72
-62, -58, -58, -57, -54, -55, -57, -55, -52, -52, -48, -48, -49, -45, -45, -43, -39, -41, -38, -37, -34, -32, -33, -30, -32, -30, -28, -27, -27, -26, -26, -25, -24, -25, -25, -23, -22, -23, -24, -23, -24, -27, -26, -28, -28, -28, -28, -32, -32, -31, -35, -37, -36, -37, -37, -40, -40, -39, -43, -42, -42, -44, -44, -47, -47, -46, -50, -49, -48, -52, -57, -57, -57, -60, -65, -68, -68, -68, -70, -75
-60, -61, -59, -62, -57, -56, -57, -57, -54, -52, -51, -50, -47, -48, -45, -44, -42, -43, -40, -37, -35, -35, -35, -35, -32, -31, -29, -30, -29, -29, -29, -24, -26, -27, -27, -26, -25, -25, -25, -25, -27, -26, -29, -27, -31, -32, -32, -33, -33, -34, -36, -38, -37, -39, -41, -40, -41, -41, -45, -46, -43, -47, -44, -51, -49, -52, -50, -50, -50, -51, -56, -54, -59, -62, -62, -68, -67, -69, -73, -73
